time,low,high,open,close,volume
1499385600,44.28,51.36,51.19,46.21,657350.5479388551
1499299200,50.01,53.4,53.31,51.2,368067.2924285323
1499212800,49.01,57.75,54.98,53.4,862275.4798101917
1499126400,45.56,55.4,45.56,54.89,1103200.6797207198
1499040000,40.6,47.7,41.53,45.51,643433.5179494191
1498953600,37.15,41.99,38.35,41.59,244508.87545624332
1498867200,37.4,39.83,39.49,38.37,169614.80740232317
1498780800,39.22,41.2,40.2,39.49,190631.29818966554
1498694400,39.6,42.14,41.96,40.2,237438.67737354475
1498608000,37.3,43.44,40.5,42,489594.64669834374
1498521600,33.61,40.5,38.16,40.5,592363.3205897894
1498435200,33.38,41.98,40.79,38.15,635667.3209034038
1498348800,38.27,43.76,43.11,40.8,418756.1646820568
1498262400,42.05,46.13,46.02,43.05,321069.9164084636
1498176000,45.52,46.96,46,46.03,233194.8137376701
1498089600,42.87,47.89,44,45.98,399050.61074675794
1498003200,41.5,46.16,45.62,44,378127.4309276825
1497916800,42.5,48.45,47.63,45.63,643335.2404297191
1497830400,42.27,49.99,43.66,47.63,1145077.7328402102
1497744000,39.56,46.65,46.01,43.66,963955.0234942955
1497657600,33.61,49,33.89,46.01,2083085.7075163394
1497571200,27.65,33.9,28.98,33.89,583392.4270478592
1497484800,24.42,29.4,28.81,28.97,551448.1604185463
1497398400,27.5,32,30.32,28.81,544543.7899486874
1497312000,28.71,30.65,29.06,30.32,335026.03487697925
1497225600,27,34.17,34.04,29.06,682588.921087491
1497139200,29.53,35.5,30.16,34.04,615322.3180665046
1497052800,29,30.25,29.56,30.13,369945.5869270194
1496966400,29.5,30.9,30.07,29.56,314953.9075179509
1496880000,27.99,30.85,28.61,30.08,297827.1920072258
1496793600,27.65,30.8,30.16,28.6,324888.63165928744
1496707200,28.08,31.33,30.66,30.1,541651.5638401324
1496620800,27.78,31.8,27.79,30.7,527742.3203385945
1496534400,26.79,27.9,27.4,27.79,238117.41216919417
1496448000,26.79,28.3,27.88,27.4,235877.06293096617
1496361600,26.56,28.95,27.72,27.9,280865.72777512483
1496275200,25.87,29.94,25.88,27.74,612523.8133792458
1496188800,23.75,26.22,24.18,25.88,342238.89456754905
1496102400,23.5,26.5,25.77,24.19,357511.27572813
1496016000,23.68,26.72,24.76,25.77,269749.6644891943
1495929600,23.06,26.95,23.48,24.73,341869.10274270014
1495843200,19.08,26.96,25.95,23.5,573265.8684107411
1495756800,24.31,32,29.64,25.93,563597.9325158322
1495670400,25.26,35.5,34.28,29.64,580784.0556299934
1495584000,30.25,35.88,31.05,34.31,657735.3856777665
1495497600,24.45,31.78,24.71,31.06,596697.3624038943
1495411200,22.5,26.99,25.95,24.71,539574.2074239523
1495324800,25.44,28.68,27.34,25.92,341738.8330561318
1495238400,26.85,27.94,27.54,27.34,220454.12927685183
1495152000,26.32,28.65,28.54,27.55,457227.59475186747
1495065600,24.63,29.41,25.3,28.58,540957.7900208803
1494979200,20.31,26.5,23.61,25.3,790922.8123784012
1494892800,21,25.78,25.57,23.6,632737.7421011432
1494806400,25.27,29.11,28.9,25.61,348483.05871867744
1494720000,27.75,30.6,29.11,28.9,252456.60449185804
1494633600,25.04,29.21,27.15,29.09,328888.0194053176
1494547200,25.06,31.59,30.69,27.21,485479.37835830066
1494460800,28.31,33.35,32.85,30.69,542885.2543388736
1494374400,30.01,38.91,33.27,32.82,836885.5426787481
1494288000,22.67,34,28.88,33.2,705493.1508852385
1494201600,28.04,30.62,30.61,28.86,426802.74209822033
1494115200,28.43,32.3,28.43,30.62,748454.6308139762
1494028800,26.31,28.88,26.31,28.43,433947.6454499724
1493942400,24.03,28.69,24.2,26.33,767481.4945769656
1493856000,21.8,29.75,21.94,24.16,1451117.107213855
1493769600,15.99,36,16.23,22.01,1199546.8902079102
1493683200,15.5,16.62,16.43,16.24,113865.32559907883
1493596800,15.55,17.3,16.2,16.47,257281.00765600003
1493510400,15.8,16.74,16.35,16.2,262206.35389152006
1493424000,14.73,16.4,14.73,16.34,266728.7747865808
1493337600,14.5,15.12,14.99,14.75,232152.46929919167
1493251200,13.47,15.51,15.07,14.98,403370.53975883854
1493164800,14.69,16.17,15.53,15.09,332481.10561074765
1493078400,14.51,15.73,15.07,15.53,226096.55963733012
1492992000,14.3,15.41,15.38,15.07,235873.77281188298
1492905600,14.2,16,14.35,15.38,434475.6076890138
1492819200,12.03,16,12.11,14.35,482149.879207654
1492732800,10.85,12.45,10.99,12.12,342691.507556863
1492646400,10.15,11.4,10.21,10.99,218378.45347765976
1492560000,10.01,11,10.95,10.21,139821.41283491012
1492473600,10.27,11.5,11.15,10.95,283086.26719115174
1492387200,10.95,12.6,11.7,11.15,249616.26164930538
1492300800,11.57,11.87,11.72,11.7,48572.66768405976
1492214400,10.46,12.14,11.61,11.69,132642.48347317832
1492128000,11.03,11.84,11.1,11.61,149898.44922260992
1492041600,10.63,11.74,11.69,11.05,191764.69105994122
1491955200,9.66,12.23,9.72,11.69,360583.1154199586
1491868800,9.45,10.35,9.87,9.71,139045.42600200974
1491782400,8.89,10.12,9.34,9.87,185966.80384340129
1491696000,8.57,10.99,10.79,9.26,198433.57490416968
1491609600,9.83,11.39,9.98,10.79,147668.53811289318
1491523200,9.39,11.39,10.86,9.89,280729.6686435834
1491436800,9.7,13.19,12.9,10.87,688076.8091501934
1491350400,8.88,13.75,9.15,13,601485.5676088958
1491264000,8.35,9.78,8.61,9.15,213345.29061939148
1491177600,7.5,9.5,8.37,8.61,203852.5196684325
1491091200,7.03,8.88,7.57,8.34,228650.88070378348
1491004800,6.65,7.73,7.25,7.61,143274.23854852776
1490918400,5.75,7.9,7.89,7.25,274426.49016033014
1490832000,4.26,9.9,4.33,7.89,382232.39454091905
1490745600,4.12,4.5,4.19,4.3,31159.856151150027
1490659200,4.07,4.22,4.08,4.2,13802.306246239974
1490572800,4.03,4.19,4.09,4.08,31272.96102157999
1490486400,4.04,4.12,4.08,4.1,17015.118753380008
1490400000,3.97,4.18,4.11,4.1,28308.47382786988
1490313600,3.93,4.5,3.97,4.11,54808.62604992995
1490227200,3.9,4.03,3.95,3.96,13081.962912089995
1490140800,3.81,4.05,4.01,3.94,19297.132429400026
1490054400,3.95,4.2,4.19,4.04,14633.780166760012
1489968000,3.85,4.2,3.94,4.18,14199.914723310021
1489881600,3.85,4.12,4,3.93,11722.046084380041
1489795200,3.69,4.43,4.12,4.02,35574.703590130004
1489708800,4,4.35,4.35,4.12,16215.356433320045
1489622400,4.22,4.61,4.32,4.31,26318.1450653099
1489536000,4.1,4.45,4.2,4.33,12627.057251559983
1489449600,4.14,4.43,4.4,4.19,11034.405698230017
1489363200,3.89,4.59,3.93,4.4,42524.340039029885
1489276800,3.82,3.95,3.84,3.94,8772.581413220003
1489190400,3.77,3.95,3.78,3.82,11057.36779239
1489104000,3.7,4.1,3.92,3.8,18553.985272280002
1489017600,3.83,3.95,3.84,3.92,4531.538756019998
1488931200,3.83,4.01,4.01,3.86,6430.79701904
1488844800,3.9,4.26,4.1,3.99,7521.184452129998
1488758400,3.96,4.1,4.01,4.1,6314.507531299997
1488672000,3.85,4.04,4.04,4.02,2678.463724980001
1488585600,3.88,4.14,4.07,4.04,7149.993298209999
1488499200,4.01,4.5,4.08,4.07,11345.612936790007
1488412800,3.8,4.29,3.87,4.04,17914.11527615002
1488326400,3.8,3.95,3.87,3.86,7024.0954292199995
1488240000,3.81,3.94,3.87,3.85,7178.054117729998
1488153600,3.85,3.93,3.89,3.87,8118.8498745000015
1488067200,3.84,3.93,3.9,3.89,1609.5608159600001
1487980800,3.83,3.98,3.95,3.9,6196.694385500002
1487894400,3.79,4,3.93,3.95,4441.756265039997
1487808000,3.89,4,3.9,3.9,4162.740206839997
1487721600,3.85,3.93,3.85,3.89,3827.0125286099974
1487635200,3.76,3.89,3.81,3.85,4251.93537113
1487548800,3.76,3.85,3.81,3.81,5834.804273480003
1487462400,3.76,3.85,3.82,3.81,5782.488618380008
1487376000,3.8,3.94,3.91,3.84,6207.004145110001
1487289600,3.85,3.95,3.88,3.91,2416.1696650600015
1487203200,3.85,3.92,3.88,3.86,2015.2475036899996
1487116800,3.81,3.91,3.84,3.89,5261.164078420001
1487030400,3.76,3.83,3.77,3.83,3844.9405111800006
1486944000,3.74,3.83,3.8,3.79,3942.7858101000006
1486857600,3.77,3.85,3.84,3.8,1832.8473035999998
1486771200,3.82,3.88,3.83,3.84,6108.18023048
1486684800,3.7,3.89,3.77,3.83,4404.800876559998
1486598400,3.62,3.99,3.97,3.78,22706.102165580003
1523836800,125.11,133.36,132.52,127.55,257120.62928663017
1523750400,126.43,132.77,126.43,132.52,229662.35444231608
1523664000,124.3,129.96,125.46,126.42,198911.46236285687
1523577600,124,133.5,129.53,125.46,504212.18732189044
1523491200,113.3,131,117.95,129.53,634089.8486490638
1523404800,113.21,119.72,114.16,118.15,173815.9134451822
1523318400,112,115.39,114.91,114.16,167314.0789086539
1523232000,113.01,122.97,117.67,114.91,317465.8564846311
1523145600,115.02,118.39,116.07,117.67,112073.41429049117
1523059200,112.68,119.59,112.94,116.06,194055.6179430647
1522972800,112.1,120.5,118.68,112.94,228961.60591815793
